Date,Price
1996-10,1538.4947343833012
1996-11,1633.8571839809108
1996-12,1638.7196268824478
1997-01,1798.9314597298044
1997-02,1890.9418352839552
1997-03,1827.6354815206287
1997-04,1958.9986140728117
1997-05,2064.009783598323
1997-06,2182.711516184045
1997-07,2421.256502764836
1997-08,2342.9272232992885
1997-09,2401.0381773462195
1997-10,2293.621990414818
1997-11,2355.6248549162797
1997-12,2455.3863633798974
1998-01,2544.6812616597417
1998-02,2717.667263469231
1998-03,2869.5977908100613
1998-04,2884.0357970818877
1998-05,2783.5620203271
1998-06,2924.7347557815046
1998-07,2903.08593654934
1998-08,2489.2258165594817
1998-09,2529.457649684554
1998-10,2624.932095299034
1998-11,2884.700815939013
1998-12,3035.8360848351517
1999-01,3270.6086965952118
1999-02,3284.980197248777
1999-03,3509.591590299786
1999-04,3686.4067845410577
1999-05,3649.268815158505
1999-06,3893.3156732586876
1999-07,3638.285549306015
1999-08,3656.780101099972
1999-09,3517.6874161026612
1999-10,3823.858245943323
1999-11,4043.6651632073326
1999-12,4347.716379270504
2000-01,4222.113680601143
2000-02,4154.514303136804
2000-03,4646.333942516556
2000-04,4727.743596015243
2000-05,4494.959581444892
2000-06,4481.033908026098
2000-07,4550.066468806539
2000-08,4967.87796122511
2000-09,4773.311176517
2000-10,4935.364152956886
2000-11,4405.905890667457
2000-12,4105.529568143895
2001-01,4261.153270121385
2001-02,3899.255812366073
2001-03,3822.6319088423916
2001-04,4100.039042812156
2001-05,4317.329289735505
2001-06,4218.527491937502
2001-07,4047.916024781168
2001-08,3612.796290876867
2001-09,3346.4663351436875
2001-10,3428.887537659919
2001-11,3752.9232418944125
2001-12,3813.1980078145752
2002-01,3836.032110182762
2002-02,3755.0434024239985
2002-03,3862.4713754501863
2002-04,3498.0855001748255
2002-05,3331.881776241707
2002-06,2896.5246233936577
2002-07,2741.058937742588
2002-08,2740.1032256855924
2002-09,2424.249236291283
2002-10,2643.3896345085745
2002-11,2784.720669384603
2002-12,2476.829772410377
2003-01,2343.495725456345
2003-02,2315.1047916093144
2003-03,2312.4296064577165
2003-04,2452.5045709306514
2003-05,2433.0544693884776
2003-06,2548.358162569402
2003-07,2620.67818335058
2003-08,2765.387465614054
2003-09,2563.3854409678493
2003-10,2716.7051205452753
2003-11,2657.9323552383635
2003-12,2655.2475751318093
2004-01,2757.053131521995
2004-02,2782.8654551770983
2004-03,2782.130822378018
2004-04,2802.930429256387
2004-05,2781.7713809000165
2004-06,2844.3494595255834
2004-07,2773.9764545231787
2004-08,2771.604071043763
2004-09,2734.746863047744
2004-10,2705.066793817146
2004-11,2698.102018113481
2004-12,2725.842334964023
2005-01,2777.8678172680097
2005-02,2788.3131664556504
2005-03,2805.793079038944
2005-04,2756.586637135079
2005-05,2991.219059987619
2005-06,3057.98526822404
2005-07,3172.6235088754806
2005-08,3116.1074410395486
2005-09,3183.5234033908328
2005-10,3136.2452650848286
2005-11,3333.3938575408606
2005-12,3327.35005057943
2006-01,3327.622852217351
2006-02,3399.1621883272524
2006-03,3377.623666572929
2006-04,3303.956699707831
2006-05,3123.718216978539
2006-06,3165.3499082419166
2006-07,3162.4861889385807
2006-08,3217.7109427029573
2006-09,3349.4090436454208
2006-10,3454.0480881162844
2006-11,3388.0908946652103
2006-12,3437.0515140487164
2007-01,3557.6897749472023
2007-02,3424.6763784128552
2007-03,3433.904396465986
2007-04,3505.557497461648
2007-05,3669.31552763671
2007-06,3594.0712822469072
2007-07,3431.4970118365
2007-08,3484.1125778326796
2007-09,3495.4680078957413
2007-10,3488.4396505002014
2007-11,3270.113247006598
2007-12,3260.276674281361
2008-01,3031.723619547172
2008-02,2879.948791965446
2008-03,2752.293672431083
2008-04,2939.0851090422466
2008-05,2992.143153899365
2008-06,2703.6350323869515
2008-07,2698.9086342647643
2008-08,2898.522888997704
2008-09,2712.169337028567
2008-10,2520.8179772800922
2008-11,2340.3233836928785
2008-12,2167.9598759689507
2009-01,2162.4163276599684
2009-02,1967.1918883082592
2009-03,2029.195187598737
2009-04,2229.5623387668984
2009-05,2214.9142223379877
2009-06,2214.272775709252
2009-07,2380.503916582119
2009-08,2440.169390712497
2009-09,2470.598933651444
2009-10,2397.042693182728
2009-11,2501.952815244622
2009-12,2662.8564440629516
2010-01,2650.393973974399
2010-02,2811.9211218955547
2010-03,3000.4352055265585
2010-04,3086.0601034132083
2010-05,3069.6228172508877
2010-06,2914.9191730729417
2010-07,2937.431314898818
2010-08,2883.988961130931
2010-09,2923.0443019004765
2010-10,2992.331863253113
2010-11,3193.6425196683463
2010-12,3314.406472515009
2011-01,3312.0755507307367
2011-02,3387.980936861095
